"";"TCGA.2J.AAB6";"TCGA.2J.AAB8";"TCGA.2J.AAB9";"TCGA.2J.AABA";"TCGA.2J.AABE";"TCGA.2J.AABF";"TCGA.2J.AABK";"TCGA.2J.AABO";"TCGA.2J.AABR";"TCGA.2J.AABT";"TCGA.2J.AABU";"TCGA.2J.AABV";"TCGA.2L.AAQA";"TCGA.2L.AAQE";"TCGA.2L.AAQI";"TCGA.2L.AAQJ";"TCGA.2L.AAQL";"TCGA.3A.A9I5";"TCGA.3A.A9I7";"TCGA.3A.A9I9";"TCGA.3A.A9IB";"TCGA.3A.A9IC";"TCGA.3A.A9IH";"TCGA.3A.A9IU";"TCGA.3A.A9IX";"TCGA.3A.A9IZ";"TCGA.3A.A9J0";"TCGA.3E.AAAY";"TCGA.3E.AAAZ";"TCGA.F2.6880";"TCGA.F2.7273";"TCGA.F2.7276";"TCGA.F2.A44G";"TCGA.F2.A44H";"TCGA.F2.A7TX";"TCGA.F2.A8YN";"TCGA.FB.A4P5";"TCGA.FB.A4P6";"TCGA.FB.A545";"TCGA.FB.A5VM";"TCGA.FB.A78T";"TCGA.FB.AAPP";"TCGA.FB.AAPQ";"TCGA.FB.AAPS";"TCGA.FB.AAPU";"TCGA.FB.AAPY";"TCGA.FB.AAPZ";"TCGA.FB.AAQ0";"TCGA.FB.AAQ1";"TCGA.FB.AAQ2";"TCGA.FB.AAQ3";"TCGA.FB.AAQ6";"TCGA.FZ.5919";"TCGA.FZ.5920";"TCGA.FZ.5922";"TCGA.FZ.5923";"TCGA.FZ.5924";"TCGA.FZ.5926";"TCGA.H6.8124";"TCGA.HV.A5A3";"TCGA.HV.A5A4";"TCGA.HV.A5A5";"TCGA.HV.A5A6";"TCGA.HV.A7OL";"TCGA.HV.AA8V";"TCGA.HV.AA8X";"TCGA.HZ.7918";"TCGA.HZ.7919";"TCGA.HZ.7920";"TCGA.HZ.7922";"TCGA.HZ.7923";"TCGA.HZ.7924";"TCGA.HZ.7925";"TCGA.HZ.7926";"TCGA.HZ.8001";"TCGA.HZ.8002";"TCGA.HZ.8003";"TCGA.HZ.8005";"TCGA.HZ.8315";"TCGA.HZ.8317";"TCGA.HZ.8636";"TCGA.HZ.8637";"TCGA.HZ.A49G";"TCGA.HZ.A49H";"TCGA.HZ.A49I";"TCGA.HZ.A4BH";"TCGA.HZ.A77O";"TCGA.HZ.A8P0";"TCGA.HZ.A8P1";"TCGA.IB.7644";"TCGA.IB.7645";"TCGA.IB.7646";"TCGA.IB.7647";"TCGA.IB.7649";"TCGA.IB.7651";"TCGA.IB.7652";"TCGA.IB.7654";"TCGA.IB.7885";"TCGA.IB.7886";"TCGA.IB.7887";"TCGA.IB.7888";"TCGA.IB.7889";"TCGA.IB.7890";"TCGA.IB.7891";"TCGA.IB.7893";"TCGA.IB.7897";"TCGA.IB.8126";"TCGA.IB.8127";"TCGA.IB.A5SO";"TCGA.IB.A5SP";"TCGA.IB.A5SQ";"TCGA.IB.A5SS";"TCGA.IB.A5ST";"TCGA.IB.A6UF";"TCGA.IB.A6UG";"TCGA.IB.A7LX";"TCGA.IB.A7M4";"TCGA.IB.AAUM";"TCGA.IB.AAUN";"TCGA.IB.AAUO";"TCGA.IB.AAUP";"TCGA.IB.AAUQ";"TCGA.IB.AAUR";"TCGA.IB.AAUS";"TCGA.IB.AAUU";"TCGA.IB.AAUV";"TCGA.IB.AAUW";"TCGA.L1.A7W4";"TCGA.LB.A7SX";"TCGA.LB.A8F3";"TCGA.LB.A9Q5";"TCGA.M8.A5N4";"TCGA.OE.A75W";"TCGA.PZ.A5RE";"TCGA.Q3.A5QY";"TCGA.Q3.AA2A";"TCGA.RB.AA9M";"TCGA.RL.AAAS";"TCGA.S4.A8RM";"TCGA.S4.A8RO";"TCGA.S4.A8RP";"TCGA.US.A774";"TCGA.US.A779";"TCGA.US.A77G";"TCGA.US.A77J";"TCGA.XD.AAUG";"TCGA.XD.AAUH";"TCGA.XD.AAUI";"TCGA.XD.AAUL";"TCGA.XN.A8T3";"TCGA.YB.A89D";"TCGA.YY.A8LH";"TCGA.Z5.AAPL"
"cg00000029";0,15795104395125;0,30075373993226;0,257807271479633;0,239085863389704;0,168622073699199;0,318721397410498;0,246686304524883;0,215438843079654;0,481374024213869;0,267288165402617;0,160771000114767;0,225153790402056;0,0951675499360462;0,277468642703892;0,151114124832814;0,243970163406603;0,214178282375542;0,315232705389444;0,259205416454065;0,21338166861178;0,176703755412729;0,258767855618235;0,141773884850811;0,103293910146717;0,318557776454408;0,168324400848349;0,11050547107948;0,315505976670397;0,204733951247955;0,172836912679595;0,305981977921571;0,265599629144697;0,213853895509281;0,231055791153227;0,250648000442447;0,102872735901918;0,509488319332385;0,292420178037402;0,132145728951442;0,270819880352199;0,167194506313182;0,140555214511622;0,163666377911691;0,302259733527032;0,20087340001442;0,221642207862361;0,129719844355629;0,104112222582933;0,222117274793952;0,302229353185372;0,154918829535103;0,131643986504659;0,264172364337183;0,108761169344826;0,174822787643346;0,162372741569152;0,0729676265372649;0,149051278328999;0,072414078706553;0,0963827804056585;0,224920928623268;0,308102459288691;0,138163618502802;0,359781794335608;0,2591084029829;0,164888224815033;0,294031359483746;0,189138741777532;0,354043368082682;0,145964254055668;0,327357758532764;0,227090485934806;0,211368105184419;0,2406141531339;0,326582301868614;0,271213683376449;0,297593864022932;0,195024723762731;0,215752555538324;0,259434980224916;0,164993714317396;0,34687685034283;0,179160798275117;0,308992012793986;0,135259067393201;0,310198155360342;0,159592201461913;0,228478774292651;0,134778364298487;0,090696083681368;0,417772361366669;0,174444479602351;0,346668631630961;0,205754178266336;0,27945422792295;0,190024523464658;0,173401699765309;0,295965541418645;0,117065615829482;0,208538557586013;0,392073813410101;0,249836029081837;0,107343011888572;0,292381353115246;0,117071918213818;0,407711887812978;0,432601046033052;0,298264308386705;0,298314227297563;0,139723138023987;0,331020880486039;0,119392042243709;0,528679094473079;0,0919175642922136;0,228039874568638;0,195431710078858;0,321182086234343;0,155622942871593;0,138086585548408;0,184510308072043;0,367346848992769;0,236292593783399;0,62993768142375;0,416060787441996;0,0922805473576559;0,350713040005905;0,276190489172595;0,166893981668198;0,0754489312379555;0,198145844468228;0,198412929259306;0,204843260058026;0,124355096306672;0,127448761949372;0,512129219726359;0,122911571909991;0,264395018594424;0,418778694396244;0,115806148132524;0,0775368571359908;0,272262586898932;0,223798088642602;0,167835712249521;0,134799315719587;0,571671204955332;0,235759228765542;0,439205728841597;0,253253230032664;0,119117628006643;0,302058566824381;0,214963315593785;0,200631467932882;0,627158158847778
"cg00000236";0,836226227238628;0,782242416745766;0,846521782252688;0,789456850839147;0,841683552408989;0,807735562011365;0,801344462391501;0,800688117831528;0,851595252282521;0,820774544622272;0,841910799846285;0,843954729770581;0,909897313069433;0,836607254930668;0,885820489330545;0,867053646192271;0,867314737084516;0,857576583251244;0,882538087962546;0,88559904611626;0,822932184194635;0,844503417244014;0,927820663523992;0,891388358987101;0,878831766209173;0,843918273466013;0,858376711714728;0,887274274507308;0,847173228469602;0,892852949572751;0,889154784596688;0,902019651715364;0,897960695146514;0,901904300555227;0,88700050485127;0,896766136495424;0,909762990624724;0,864902771894693;0,929908619384351;0,878813043866901;0,879442341671599;0,852276284947066;0,782348675297826;0,88012505891032;0,860950604032716;0,849848250091852;0,886745215061832;0,811886792030864;0,881715858443445;0,851872816374386;0,851772946837667;0,859855147012777;0,862541823086285;0,911883943492333;0,901964867471157;0,897746503514353;0,872958023699741;0,921522146650358;0,933325519415185;0,909997303203779;0,919939924248876;0,888128887103609;0,857427350934342;0,873713463963772;0,779809207269375;0,884535519254789;0,890563167365896;0,91262657699075;0,817279365885316;0,902834425960423;0,838522670257551;0,843707610846352;0,877397661263769;0,852149267156488;0,864630918110453;0,907882676652114;0,871876207313379;0,913369588116906;0,880789476584085;0,86644549496605;0,883084258304446;0,85587289811443;0,894967569482656;0,910153675997602;0,887828263232678;0,870953546036483;0,879288223939231;0,88322381275243;0,885954402556706;0,86967579015808;0,874167847526848;0,861702324588318;0,885865080061866;0,899412038885951;0,893121103337048;0,871031464410625;0,869640826722377;0,886471343692626;0,882542581582385;0,839558937368944;0,861205086805324;0,880911587973484;0,873915355827236;0,906294676275098;0,905736071748344;0,883093843043118;0,902092142174958;0,892157541621808;0,892091942387538;0,889994175042665;0,890965599870974;0,868308071500629;0,889223922018947;0,867774966029038;0,909103245320884;0,883438202893915;0,916760377770265;0,845111555893532;0,887093640738952;0,847183409399435;0,899286468331042;0,762590691279295;0,907267310580136;0,83651805850338;0,888241405675015;0,804829225159767;0,853472677419561;0,881069817762752;0,861173940497376;0,917200161408197;0,887859101570658;0,80134109288253;0,874748215185658;0,85694555630781;0,885154415416159;0,876325137494262;0,881494282528698;0,883167856171055;0,887156879589553;0,925507805632609;0,901447633137036;0,863076624493844;0,906118180456886;0,85928871252714;0,897942562426429;0,861399912434139;0,764871052818658;0,744277003424617;0,837274386313947;0,88070359721422;0,912949691577781;0,930828128403839;0,898294659678156
"cg00000289";0,710510701821621;0,574296113596215;0,534747741311396;0,474722734711886;0,591204994473324;0,637761436254919;0,509325471319341;0,487098748665189;0,538047504330946;0,598709846727694;0,551413484289696;0,533781804604334;0,763199739335929;0,691427614134216;0,762978643634619;0,655630335764244;0,631871805615522;0,732207803053126;0,72368692350246;0,580347057437513;0,718305680617578;0,668666753492609;0,598853486876857;0,694363178158614;0,52711417206304;0,53204151382849;0,662085047599069;0,574012840761324;0,734830226351434;0,662846578451223;0,686303081921491;0,62740820686427;0,703511646456824;0,73449111848222;0,660423050164082;0,690875241152001;0,547799549289624;0,746214552733193;0,770255257869433;0,53414246328648;0,548338349138199;0,56944873602348;0,613020953794701;0,685786531369419;0,550534780140341;0,492863862286269;0,590514502839436;0,538270829147306;0,623802478732112;0,485114940353957;0,502539931941961;0,578003067655076;0,712934475296714;0,728638174247771;0,800201260319901;0,788035316899912;0,664583974277986;0,673985199265254;0,75733782093412;0,555708301386395;0,638908544795579;0,700317044839177;0,536200911401569;0,589529214891578;0,502331129939076;0,7235875526004;0,723557704434406;0,75785654269874;0,702458618889609;0,709751535483794;0,70983853797823;0,698515912428393;0,603922219158024;0,560381867264178;0,608342648626623;0,730455048563983;0,735705523687343;0,678710968767056;0,678586756293971;0,781832232246123;0,70108788415075;0,722354222339227;0,546894471077825;0,7782505733423;0,660329869381432;0,738757174274527;0,615380481876965;0,676768469491472;0,791334777363612;0,612129497657939;0,595407614531375;0,652384766292334;0,658557864009294;0,712585017306083;0,717630229543259;0,712367042629968;0,659541808551889;0,558265340242005;0,658348371842005;0,581881131809051;0,777617210486278;0,687623856991323;0,730062055035061;0,723649167061072;0,633129413633874;0,634529265102542;0,751846840100034;0,732411114982435;0,560201951404085;0,606279853124706;0,581283556757263;0,720597870387212;0,628280410431157;0,514017679592813;0,643787692488259;0,698085250119962;0,709690467667504;0,660613846353642;0,67159388752801;0,696970910773512;0,798394804908447;0,537756370832245;0,716746511464299;0,691204315468326;0,714242050870912;0,610161898530726;0,731404046094628;0,60932813207812;0,345908040622015;0,595379257178627;0,716006945079014;0,706633300169221;0,556479368418749;0,635697517034375;0,642249748657218;0,671081587626728;0,766194482331193;0,707878670563971;0,66176440502481;0,730201378722248;0,683952095368584;0,662036419611461;0,700737341893572;0,667662849818175;0,701350415853155;0,545276440482151;0,586840184359182;0,416899305037859;0,703876697218099;0,485714409231047;0,71195970915903;0,656999296044549;0,59920821456823
"cg00000292";0,560779701353857;0,670285788949699;0,688073046377499;0,70537216376439;0,623798806895921;0,664579155417647;0,715072381650505;0,611760700014659;0,725445669343089;0,625665837398525;0,728906285984682;0,55839077800653;0,728810291644805;0,543723999895903;0,66794211146596;0,61697745756757;0,571154580574179;0,62656878225589;0,616964889467981;0,627721293547834;0,611297730203158;0,46094609538746;0,602171681958473;0,736457249710876;0,658669857286765;0,848061209983593;0,665183558024198;0,698455430613409;0,587879589209897;0,552283874566746;0,692818624983769;0,689570767845306;0,729998506844192;0,513702026559082;0,609190820329746;0,578576197075097;0,691577448653788;0,722224076949704;0,619192460546415;0,619670483798104;0,445146335303826;0,704700359526562;0,740167432930904;0,513302848117142;0,685763189941659;0,75679228915929;0,778750263172423;0,615592421341964;0,637781544323802;0,802978015639253;0,669114904203704;0,699500375593062;0,714622052301051;0,764242324861337;0,500197600515915;0,644779692253937;0,61719201736622;0,620079198020473;0,657193826498659;0,751615917110005;0,572902627011429;0,717934921643803;0,472295991852081;0,651193237090701;0,69409818008982;0,536776098430312;0,692495311268007;0,649714405254705;0,579574612245792;0,582961173292926;0,671165500948538;0,703805127805915;0,498809253813767;0,71208903130916;0,635317518480929;0,685047574482615;0,640620694258971;0,721591411800489;0,694002542522156;0,608770831793232;0,62846099442882;0,728246403281492;0,702527614770759;0,633941859636828;0,659567241203896;0,654338117013645;0,697206671352318;0,596036888383871;0,655175697086519;0,554834053826617;0,667337537655984;0,698019904183;0,698783392917101;0,609794489073472;0,491031120776471;0,571522728982571;0,569932275341586;0,667969200934053;0,600289502646518;0,725358759014867;0,685351807375132;0,704718494529333;0,616380507307175;0,692611510227944;0,652935912291092;0,682810586306646;0,744812673972194;0,670694682297551;0,572076906005269;0,379185841591373;0,639371166100488;0,66311741399498;0,668074131870017;0,753855419027489;0,591166191765649;0,611176684434598;0,651086022407651;0,599057370131781;0,736058088125567;0,629734553517178;0,722151620162267;0,493869259339665;0,777862199867984;0,724847688255516;0,561363437501985;0,642680143967895;0,655086943623834;0,797349958791465;0,284751882000247;0,521103936212997;0,665653229912032;0,739783394946525;0,658825338398414;0,554858060085313;0,708565793308799;0,727506869342391;0,676353157415346;0,647988993840477;0,65722459408232;0,772803202412036;0,736298612566421;0,545964725392589;0,518038476794795;0,613638697883046;0,715252139921098;0,632310431986603;0,761572652347452;0,644252702596866;0,697229562041043;0,550312775012064;0,678475786613967;0,634036779280836;0,841215939441511
"cg00000321";0,239193842358709;0,42431028465516;0,295597024135995;0,530320919097182;0,322576258954163;0,244470217944612;0,370133884440808;0,452010624222695;0,36221586167016;0,450800974697271;0,349918207564172;0,231168634413763;0,72402194181756;0,343085333469214;0,266468670223552;0,558817940509201;0,330889003976951;0,326873108514497;0,328473570078366;0,407613567544045;0,406809986972259;0,35022400441517;0,348464224956322;0,240147567188761;0,29983502287675;0,200179265322251;0,317042719681593;0,335568883869828;0,369460294439505;0,16011458076764;0,340639633764231;0,310259163455353;0,391959406185709;0,384586577904917;0,307370912657573;0,305412167490057;0,424767166927916;0,316490464362929;0,708682050783971;0,296832265447239;0,530475307698893;0,51198916909713;0,626995497153207;0,417864337101256;0,588281816844749;0,358859654693932;0,701250588149974;0,422958056502652;0,558739832949928;0,33865850852608;0,53160088903216;0,626122510115737;0,368795507080257;0,559238810878129;0,23962320031222;0,377838165271488;0,3031706974086;0,23168562884279;0,21747495133503;0,744656473636372;0,624381597465775;0,418207598100213;0,256179437489815;0,551330875636489;0,351392217224691;0,661826677653168;0,2483796959063;0,598492148228301;0,293801581031651;0,362181125459681;0,324394464434409;0,31354382815085;0,422951819668054;0,23751348509937;0,395551176910754;0,326000458274183;0,350460197907694;0,513782760738909;0,296115505234006;0,293082256437664;0,423388594393366;0,369568904726882;0,326292964799133;0,283059524459466;0,492490775006902;0,436193536155009;0,157195964627922;0,333213857125072;0,488500457171352;0,284071009859493;0,371472401841664;0,385213133824595;0,406670610138538;0,280774053652467;0,426748978248313;0,457891985442681;0,255154086993233;0,440044241351185;0,492347123038821;0,250688302985995;0,422947678193795;0,429634408864165;0,44424012938972;0,388960262948712;0,469400580555945;0,369928187292249;0,367220148660676;0,307764283434726;0,406372860821102;0,477421298590925;0,272531178556312;0,413824451369835;0,330484424376895;0,550746628194688;0,350662141816978;0,587193870237795;0,480745314011372;0,257730850827831;0,454507797733563;0,38234368294824;0,369873249808631;0,348683082273752;0,393371985723612;0,398332900027498;0,493898255019377;0,30147049980012;0,285012488966476;0,659754704043451;0,248803617199026;0,262518483741691;0,191204361419333;0,288681737764588;0,564919388483731;0,36404304498663;0,390388998208067;0,241184415840596;0,307633413255964;0,279277665217409;0,598197893252684;0,346646604639792;0,342507116695653;0,330834794512702;0,40665640418671;0,31601773038036;0,451332528898448;0,393843819542336;0,379558762178164;0,408007340842946;0,260050768461717;0,258911816258079;0,418227181930799;0,44473725768196;0,376795737252996
"cg00000622";0,0164334679028745;0,0147473267637816;0,0146486629110214;0,0169193384845533;0,0144080375523652;0,015636033830403;0,0156451125593399;0,0159386624868388;0,0187247587194464;0,0131777193161971;0,0157166229036452;0,018526852650027;0,0140281379949569;0,0196303819443494;0,015156930536775;0,013876770287904;0,0119204429526016;0,0130683815447679;0,0130026713708729;0,0119278837944262;0,0171298927459714;0,0125330588203417;0,0129314422488295;0,014761822372869;0,0158762784140562;0,0166967416203513;0,0143425868038362;0,0121105831977256;0,0118248645238019;0,0124617635927869;0,0178131690206029;0,0128008028863804;0,0114589816597382;0,0116021694664057;0,0114820724049942;0,0170871393433323;0,0103193372817763;0,0105579268383653;0,0122572693936104;0,0120516103944598;0,0146798319915134;0,0135778229562875;0,0158761546013997;0,0161201552922396;0,0156555089138347;0,0120921244720256;0,0181085263766903;0,0148347574598612;0,0148997018148282;0,0150818730850765;0,0142959305022066;0,0128066698485174;0,0114789469727242;0,00984876194374716;0,00983821288066094;0,0114740573874253;0,00814848649418353;0,0101960883522621;0,0132318668961446;0,0119275610183334;0,0116541630599569;0,0118401366061653;0,00905548892957551;0,0149536832240158;0,0169533110635395;0,0150361960138656;0,0129323572384157;0,0137100192866485;0,0133289257912745;0,0144606833095952;0,0128098420915424;0,0130704905645607;0,0115659420893132;0,0162457390009013;0,0133246179896787;0,0157593764444552;0,0141358400799901;0,0131441724089826;0,014474525137281;0,0145173733792771;0,0173933756438528;0,0162767910602936;0,0142744632415642;0,0141468243652789;0,0134013615867376;0,0127769420588387;0,0132974786112265;0,0141335330912343;0,0187389177514249;0,0122165212810314;0,0126944103618549;0,0139659373125412;0,0142766186770818;0,0154867204846462;0,0141432968696272;0,0159423426546398;0,0135053174004481;0,0159426374690647;0,0128188269294144;0,0143897406554467;0,0123521737632382;0,011975393708683;0,0143912840354941;0,0140876894922397;0,0137251049147703;0,0152075007583596;0,0128451025487474;0,0147191377206855;0,0136335031509547;0,0135510793910886;0,0163698807770147;0,0168256220827375;0,0129080879058997;0,0145739454999135;0,0146151421131145;0,0126441371074927;0,0112659888259775;0,0173082588645509;0,0161717997895761;0,0139247533927122;0,0172290570108023;0,0152932592399684;0,0118383287830364;0,0130305520326111;0,0166026885562231;0,0131969158376588;0,0107800779871006;0,0126961543817911;0,012472079328549;0,0155916078639525;0,0119819341730322;0,0124363501610464;0,0149480790346584;0,0180539860618661;0,0148118126698504;0,0188795550675114;0,0135364774800638;0,0127032347605397;0,0160882787848351;0,0176158302238345;0,0129732500554182;0,016654133056288;0,0116639339467273;0,0147188588603939;0,0112369708319881;0,0162619077829204;0,0152396307673891;0,014532387754906;0,0160382279719301;0,0152665630452336;0,0130636015112123;0,0114952940773489;0,0162619086439271
"cg00000658";0,864604403744585;0,885957981671165;0,8950391565822;0,884873669550259;0,898201862708342;0,89148493355006;0,882561563096617;0,869633266033447;0,888685365841762;0,87934601480968;0,864181825944656;0,928472374264845;0,906137512927166;0,805122088828889;0,787403194646039;0,839383877174004;0,798802662131137;0,830310709658874;0,861257903734122;0,835735113046271;0,878864933350449;0,882977695119804;0,8623070306094;0,835657391867659;0,864268912245575;0,879364488140183;0,87265758514398;0,849251653971567;0,877708082014737;0,845813662113487;0,856198166284057;0,840235551574107;0,88120411395668;0,823496535529341;0,884420139771432;0,776102905978472;0,854261386591282;0,859731973253843;0,868233002603141;0,88604275161145;0,860457478380186;0,860053558623358;0,871018999479655;0,84560300545359;0,902761252451234;0,911475825083851;0,889060665542839;0,901586904592484;0,914728954091225;0,922241045460232;0,86820031718256;0,915898464356681;0,890345489313961;0,896170205338057;0,88535548757274;0,906952198874917;0,81354075879221;0,87115666169199;0,88688152773552;0,850323284539202;0,878724198102226;0,847185817104646;0,886728239320301;0,824599126716066;0,886719090982877;0,805419552007283;0,839427820124791;0,866044247278253;0,816099801870573;0,82365943325896;0,840597937745533;0,853763261320993;0,809269518728866;0,830347365672459;0,802168580981895;0,797443854214637;0,837376979476071;0,75753546380289;0,861183756470874;0,775508031650441;0,828637757102383;0,829158253266077;0,8694386928405;0,855120132055127;0,856260969311466;0,86516731947271;0,760038029340665;0,896557725432551;0,730650750767893;0,866435980294159;0,840252619809155;0,881476957877638;0,88102000348343;0,852668771902078;0,827526591586305;0,861437624857175;0,809049415622744;0,8412481491087;0,863857326511444;0,875068137384816;0,857763138260474;0,86141183099732;0,83011995639786;0,823753537176511;0,828512037083972;0,818440412177303;0,843800574681368;0,821915593243792;0,894027908535717;0,889291251608412;0,849673868512263;0,868904796772322;0,901819227527906;0,851950434364403;0,868531216060106;0,889406796829643;0,896088963966912;0,757845653204307;0,80755686453324;0,888341958567688;0,795208661374916;0,90006727239159;0,866904227953956;0,919119431589041;0,787391175049651;0,83705427494796;0,86215852701674;0,887183128139604;0,799471710351768;0,891143679905893;0,816361721252477;0,861951606422287;0,862408543758614;0,850553231227382;0,852654479857948;0,828130282167592;0,782660503627563;0,72842491099903;0,831578787647585;0,795240253424041;0,880881898958156;0,841576229425552;0,87559204117715;0,858011517073677;0,86733002460531;0,880464480475098;0,867850827835442;0,910423320926103;0,799699767054824;0,872565109053574;0,858873859682088;0,839421084036171;0,879443448472501
"cg00000714";0,0876807819137223;0,112523742617512;0,167297038099535;0,129580978485754;0,125414636523325;0,148341605947761;0,157726979005184;0,12249246538212;0,173761097627554;0,0979891131514101;0,112889613557471;0,118567916792877;0,0816613259732088;0,0877676349012986;0,141059928032054;0,109438922470064;0,10598709498074;0,11307321053906;0,104729985801745;0,112736703073071;0,0936640781178054;0,0785068313799903;0,112667546382165;0,115647249463795;0,145242239373658;0,0874523458188466;0,119988571486108;0,13774391023425;0,151206013463323;0,10387982167445;0,2025716131694;0,148234063039525;0,102346259402783;0,113111646426744;0,119891227688937;0,0888330076121118;0,114088344954833;0,179703684259838;0,133934525073879;0,136257030884513;0,109220449100933;0,107133138035716;0,140959604201198;0,135218346836321;0,115384668047046;0,134160662314956;0,183400350773382;0,100884269156701;0,289545116317502;0,170348946071889;0,114786577647177;0,117433199333028;0,125491329700083;0,110851376518904;0,123268577828596;0,107381419970201;0,077054700361746;0,108193282764358;0,10805105105296;0,102141432297682;0,0928690059469274;0,150863460091068;0,0803322309458702;0,107880408602938;0,134657065121812;0,0896898069719706;0,116836640568075;0,102905139575622;0,176157788494699;0,112900373438121;0,125896391284352;0,120828016225267;0,103727204664949;0,134286311804845;0,126462846681692;0,1570164362386;0,144674894467915;0,14269664713643;0,134724474236431;0,115832547205213;0,102216054729499;0,17353206347002;0,157406028636115;0,121724667779116;0,121025394454883;0,124422809813808;0,127994845018206;0,113819014609004;0,321179638855081;0,104562194668403;0,17257701153295;0,119792359114348;0,167365391482903;0,163981965916746;0,125760739111628;0,118506251640253;0,206104285051051;0,112951199540223;0,0760369619395312;0,0970070900607507;0,157757295420427;0,130841903137752;0,142156525404425;0,153012864201924;0,103419426620016;0,137518158541588;0,183244375135592;0,137486196229775;0,117815703253519;0,0814134923094625;0,114447118637458;0,0982662220406033;0,174036836263434;0,0910059741898115;0,13371393607663;0,12698602729861;0,113673402859783;0,115848449182025;0,13225055072822;0,0915451583387494;0,166835857578152;0,162153572616955;0,176089854442652;0,14393822791491;0,11523283490279;0,138892110218929;0,15120788882867;0,0913344149555772;0,0714677437606178;0,101051653922595;0,130914791964908;0,0865460086135001;0,0907744089206124;0,120462033316324;0,181033855898587;0,0943666147580171;0,168630596885251;0,160454488605873;0,115466223543548;0,133245379712748;0,117967826394826;0,145860765655352;0,0849049589653706;0,106043079025873;0,186817701326519;0,132352923007417;0,15539975394923;0,132223580188921;0,116706766552676;0,121976051572353;0,118496751681614;0,0995126956938275;0,197424647607831
"cg00000721";0,938774499977078;0,930764923584898;0,94011158880177;0,910885094253249;0,941152672088177;0,910076367942628;0,920875371987802;0,930497231371586;0,935751369461674;0,939887710148979;0,915975482653099;0,893035961109915;0,938056265751691;0,91146774343128;0,93675328979041;0,94341349204427;0,942162701389747;0,941703248548589;0,926695084890314;0,942000366082322;0,939885217557793;0,944881732154872;0,916463529352377;0,945718926653947;0,919216272041292;0,928653055525295;0,924289809906204;0,936171337843432;0,934166692487452;0,911779725444038;0,927267879929875;0,928375085094831;0,946684824990391;0,93356255391826;0,940496601446107;0,934083664289925;0,931074893636368;0,953210598993192;0,940369309389863;0,93736729136262;0,898461388734753;0,925134448717708;0,935747617102989;0,923619410995454;0,942415587878197;0,940663655979281;0,936456039097083;0,920824590476721;0,941100286054501;0,929338224842499;0,939767441373564;0,95277772037806;0,925578817767399;0,944367158791756;0,950041472095463;0,925231750929836;0,926224544812898;0,9458424134865;0,940526184671235;0,936664136173869;0,923105674269512;0,937324978050737;0,925860546299591;0,900851327217811;0,924377374368791;0,930857618150217;0,938848001271541;0,940659716635175;0,926454810311813;0,932528572504521;0,942602813815097;0,935530135179405;0,933157797189394;0,910239293443571;0,924644367709619;0,941547522990502;0,940337571971977;0,941180930808057;0,931353104020793;0,929912645523742;0,938934430459748;0,929704838615526;0,924276883815038;0,948854510220319;0,949633901238901;0,942771063837869;0,902428976706777;0,929233201180096;0,931741525555457;0,928677887430411;0,920809854578436;0,933966775852712;0,921473098179998;0,924836532179099;0,925193433673631;0,928782358564149;0,925644959797238;0,909288420822476;0,925413752970837;0,934281470382113;0,938857509089351;0,930287202550611;0,934293297435919;0,944873907234291;0,934460300939051;0,921680663228519;0,945064275410989;0,952519870658823;0,939228300134701;0,924689133304484;0,924528553500703;0,93545734238008;0,914831100743305;0,897342689894047;0,910400243752752;0,941508333659951;0,943556085140673;0,926085344264767;0,931692751523864;0,941704674407185;0,919062920375264;0,929946147002641;0,945561651410763;0,948301214525709;0,927816945676583;0,925013814199621;0,937049616719496;0,937750019397368;0,859215002452088;0,927512081750934;0,92984230510627;0,948019429939123;0,933994368222176;0,90438044794989;0,943475617155942;0,912377813818212;0,923574617250598;0,934160518141604;0,935032170458288;0,937606767464704;0,952425432919399;0,936830092414049;0,939259444839576;0,895214924905077;0,943086286395278;0,930278912443567;0,925101974078152;0,919307489603926;0,90416463686968;0,936554459192936;0,929777164100414;0,929191836429175;0,93483872070125
